Paper ID,Title,URL,Summary,First Author,Publish Date,Update Date,Code URL,Stars
2410.18854v1,Preempting Fermion Sign Problem: Unveiling Quantum Criticality through Nonequilibrium Dynamics,http://arxiv.org/abs/2410.18854v1,"The notorious fermion sign problem, arising from fermion statistics,constitutes one of the main obstacles of deciphering quantum many-body systemsby numerical approach. The progress in overcoming sign problem will definitelylead to a great leap in various areas of modern physics. Here, by deviatingfrom the conventional cognition that nonequilibrium studies should be morecomplicated than equilibrium cases, we propose an innovative framework based onnonequilibrium critical dynamics to preempt sign problem and investigatequantum critical point in fermionic model through numerically exact quantumMonte Carlo (QMC) simulation. By virtue of universal scaling theory ofimaginary-time relaxation dynamics, we demonstrate that accurate critical pointand critical exponents can be obtained in the short-time stage, in which thesign problem is not severe such that the QMC is accessible. After confirmingthe effectiveness of the method in two typical interacting fermionic modelsfeaturing Dirac quantum critical point (QCP), we for the first time reveal thequantum phase diagram in the Hubbard model hosting $\rm SU(3)$-symmetric Diracfermions, and find that the QCP between Dirac semi-metal and a$\lambda_8$-antiferromagnetic phase belongs to a new universality classdifferent from the previously known Gross-Neveu transitions.",Yin-Kai Yu,2024-10-24,2024-10-24,,N/A
2410.18851v1,Intention Is All You Need,http://arxiv.org/abs/2410.18851v1,"Among the many narratives of the transformative power of Generative AI is onethat sees in the world a latent nation of programmers who need to wield nothingbut intentions and natural language to render their ideas in software. In thispaper, this outlook is problematised in two ways. First, it is observed thatgenerative AI is not a neutral vehicle of intention. Multiple recent studiespaint a picture of the ""mechanised convergence"" phenomenon, namely, thatgenerative AI has a homogenising effect on intention. Second, it is observedthat the formation of intention itself is immensely challenging. Constraints,materiality, and resistance can offer paths to design metaphors for intentionaltools. Finally, existentialist approaches to intention are discussed andpossible implications for programming are proposed in the form of aspeculative, illustrative set of intentional programming practices.",Advait Sarkar,2024-10-24,2024-10-24,,N/A
2410.18850v1,We Augmented Whisper With kNN and You Won't Believe What Came Next,http://arxiv.org/abs/2410.18850v1,"Speech recognition performance varies by language, domain, and speakercharacteristics such as accent, and fine-tuning a model on any of thesecategories may lead to catastrophic forgetting. $k$ nearest neighbor search($k$NN), first proposed for neural sequence decoders for natural languagegeneration (NLG) and machine translation (MT), is a non-parametric method thatcan instead adapt by building an external datastore that can then be searchedduring inference time, without training the underlying model. We show thatWhisper, a transformer end-to-end speech model, benefits from $k$NN. Weinvestigate the differences between the speech and text setups. We discussimplications for speaker adaptation, and analyze improvements by gender,accent, and age.",Maya K. Nachesa,2024-10-24,2024-10-24,,N/A
2410.18848v1,Sensing Accuracy Optimization for Communication-assisted Dual-baseline UAV-InSAR,http://arxiv.org/abs/2410.18848v1,"In this paper, we study the optimization of the sensing accuracy of unmannedaerial vehicle (UAV)-based dual-baseline interferometric synthetic apertureradar (InSAR) systems. A swarm of three UAV-synthetic aperture radar (SAR)systems is deployed to image an area of interest from different angles,enabling the creation of two independent digital elevation models (DEMs). Toreduce the InSAR sensing error, i.e., the height estimation error, the two DEMsare fused based on weighted average techniques into one final DEM. The heavycomputations required for this process are performed on the ground. To thisend, the radar data is offloaded in real time via a frequency division multipleaccess (FDMA) air-to-ground backhaul link. In this work, we focus on improvingthe sensing accuracy by minimizing the worst-case height estimation error ofthe final DEM. To this end, the UAV formation and the power allocated foroffloading are jointly optimized based on alternating optimization (AO), whilemeeting practical InSAR sensing and communication constraints. Our simulationresults demonstrate that the proposed solution can improve the sensing accuracyby over 39% compared to a classical single-baseline UAV-InSAR system and bymore than 12% compared to other benchmark schemes.",Mohamed-Amine Lahmeri,2024-10-24,2024-10-24,,N/A
2410.18847v1,A novel quantum machine learning classifier to search for new physics,http://arxiv.org/abs/2410.18847v1,"Due to the success of the Standard Model~(SM), it is reasonable to anticipatethat, the signal of new physics~(NP) beyond the SM is small, and futuresearches for NP and precision tests of the SM will require high luminositycollider experiments. Moreover, as the precision tests of the SM advances,rarer processes with a greater number of final-state particles will requireconsideration, which will in turn require the analysis of a multitude ofobservables. As an inherent consequence of the high luminosity, the generationof a large amount of experimental data in a large feature space presents asignificant challenge for data processing. In recent years, quantum machinelearning has emerged as a promising approach for processing large amounts ofcomplex data on a quantum computer. In this study, we propose a variationalquantum searching neighbor~(VQSN) algorithm to search for NP. As an example, weapply the VQSN in the phenomenological study of the gluon quartic gaugecouplings~(gQGCs) at the Large Hadron Collider. The results suggest that VQSNdemonstrates superior efficiency to a classical counterpart k-nearest neighboralgorithm, even when dealing with classical data.",Ji-Chong Yang,2024-10-24,2024-10-24,,N/A
2410.18844v1,Learning to Explore with Lagrangians for Bandits under Unknown Linear Constraints,http://arxiv.org/abs/2410.18844v1,"Pure exploration in bandits models multiple real-world problems, such astuning hyper-parameters or conducting user studies, where different safety,resource, and fairness constraints on the decision space naturally appear. Westudy these problems as pure exploration in multi-armed bandits with unknownlinear constraints, where the aim is to identify an $r$$\textit{-good feasiblepolicy}$. First, we propose a Lagrangian relaxation of the sample complexitylower bound for pure exploration under constraints. We show how this lowerbound evolves with the sequential estimation of constraints. Second, weleverage the Lagrangian lower bound and the properties of convex optimisationto propose two computationally efficient extensions of Track-and-Stop andGamified Explorer, namely LATS and LAGEX. To this end, we propose aconstraint-adaptive stopping rule, and while tracking the lower bound, usepessimistic estimate of the feasible set at each step. We show that thesealgorithms achieve asymptotically optimal sample complexity upper bounds up toconstraint-dependent constants. Finally, we conduct numerical experiments withdifferent reward distributions and constraints that validate efficientperformance of LAGEX and LATS with respect to baselines.",Udvas Das,2024-10-24,2024-10-24,,N/A
2410.18843v1,Multi-qubit entanglement swapping with squeezed modes,http://arxiv.org/abs/2410.18843v1,"We present a hybrid continuous variable-discrete variable entanglementswapping protocol using linear optics and homodyne measurements, capable ofproducing a large number of high-fidelity Bell pairs per signal, with anapproximate $0.5$ probability of success. The effectiveness of the protocol isdetermined by the squeezing strength. To increase the number of Bell pairs,approximately 3 dB of extra squeezing is needed for each additional Bell pair.The protocol also generates single Bell pairs with an approximate $0.75$probability for squeezing strengths $\lessapprox 15dB$, achievable with currenttechnology.",Alexandru Macridin,2024-10-24,2024-10-24,,N/A
2410.18842v1,A diffusion MRI model for random walks confined on cylindrical surfaces: Towards non-invasive quantification of myelin sheath radius,http://arxiv.org/abs/2410.18842v1,"Quantifying the myelin sheath radius of myelinated axons in vivo is importantfor understanding, diagnosing, and monitoring various neurological disorders.Despite advancements in diffusion MRI (dMRI) microstructure techniques, modelsspecifically designed to estimate myelin sheath radii remain unavailable. Inthis proof-of-concept theoretical study, we present two novel dMRI models thatcharacterize the signal from water diffusion confined to cylindrical surfaces,approximating myelin water diffusion. We derive their spherical mean signals,which conveniently eliminate fiber orientation and dispersion effects. Thesemodels are further extended to account for multiple concentric cylinders,mimicking the layered structure of myelin. Additionally, we introduce a methodto convert histological distributions of axonal inner radii from the literatureinto myelin sheath radius distributions and derive analytical expressions toestimate the effective myelin sheath radius expected from these distributions.Monte Carlo (MC) simulations conducted in cylindrical and spiral geometriesvalidate the models, demonstrating agreement with analytical predictions acrossvarious diffusion regimes and significant correlations between the effectiveradii estimated from the histological distributions and the effective radiusobtained by fitting the resulting dMRI signal to a single-cylinder model. Thesemodels may be integrated into existing multi-compartment dMRI techniques,opening the door to non-invasive, in vivo assessments of myelin sheath radii inMRI scanners equipped with strong diffusion gradients that enable measurementswith short echo times. Further work is required to validate the technique withreal dMRI data.",Erick J Canales-Rodríguez,2024-10-24,2024-10-24,,N/A
2410.18841v1,From Efficiency to Equity: Measuring Fairness in Preference Learning,http://arxiv.org/abs/2410.18841v1,"As AI systems, particularly generative models, increasingly influencedecision-making, ensuring that they are able to fairly represent diverse humanpreferences becomes crucial. This paper introduces a novel framework forevaluating epistemic fairness in preference learning models inspired byeconomic theories of inequality and Rawlsian justice. We propose metricsadapted from the Gini Coefficient, Atkinson Index, and Kuznets Ratio toquantify fairness in these models. We validate our approach using two datasets:a custom visual preference dataset (AI-EDI-Space) and the Jester Jokes dataset.Our analysis reveals variations in model performance across users, highlightingpotential epistemic injustices. We explore pre-processing and in-processingtechniques to mitigate these inequalities, demonstrating a complex relationshipbetween model efficiency and fairness. This work contributes to AI ethics byproviding a framework for evaluating and improving epistemic fairness inpreference learning models, offering insights for developing more inclusive AIsystems in contexts where diverse human preferences are crucial.",Shreeyash Gowaikar,2024-10-24,2024-10-24,,N/A
2410.18837v1,High-dimensional Analysis of Knowledge Distillation: Weak-to-Strong Generalization and Scaling Laws,http://arxiv.org/abs/2410.18837v1,"A growing number of machine learning scenarios rely on knowledge distillationwhere one uses the output of a surrogate model as labels to supervise thetraining of a target model. In this work, we provide a sharp characterizationof this process for ridgeless, high-dimensional regression, under two settings:(i) model shift, where the surrogate model is arbitrary, and (ii) distributionshift, where the surrogate model is the solution of empirical risk minimizationwith out-of-distribution data. In both cases, we characterize the precise riskof the target model through non-asymptotic bounds in terms of sample size anddata distribution under mild conditions. As a consequence, we identify the formof the optimal surrogate model, which reveals the benefits and limitations ofdiscarding weak features in a data-dependent fashion. In the context ofweak-to-strong (W2S) generalization, this has the interpretation that (i) W2Straining, with the surrogate as the weak model, can provably outperformtraining with strong labels under the same data budget, but (ii) it is unableto improve the data scaling law. We validate our results on numericalexperiments both on ridgeless regression and on neural network architectures.",M. Emrullah Ildiz,2024-10-24,2024-10-24,,N/A
2410.18836v1,From English-Centric to Effective Bilingual: LLMs with Custom Tokenizers for Underrepresented Languages,http://arxiv.org/abs/2410.18836v1,"In this paper, we propose a model-agnostic cost-effective approach todeveloping bilingual base large language models (LLMs) to support English andany target language. The method includes vocabulary expansion, initializationof new embeddings, model training and evaluation. We performed our experimentswith three languages, each using a non-Latin script - Ukrainian, Arabic, andGeorgian.  Our approach demonstrates improved language performance while reducingcomputational costs. It mitigates the disproportionate penalization ofunderrepresented languages, promoting fairness and minimizing adverse phenomenasuch as code-switching and broken grammar. Additionally, we introduce newmetrics to evaluate language quality, revealing that vocabulary sizesignificantly impacts the quality of generated text.",Artur Kiulian,2024-10-24,2024-10-24,,N/A
2410.18835v1,Diffusion for Multi-Embodiment Grasping,http://arxiv.org/abs/2410.18835v1,"Grasping is a fundamental skill in robotics with diverse applications acrossmedical, industrial, and domestic domains. However, current approaches forpredicting valid grasps are often tailored to specific grippers, limiting theirapplicability when gripper designs change. To address this limitation, weexplore the transfer of grasping strategies between various gripper designs,enabling the use of data from diverse sources. In this work, we present anapproach based on equivariant diffusion that facilitates gripper-agnosticencoding of scenes containing graspable objects and gripper-aware decoding ofgrasp poses by integrating gripper geometry into the model. We also develop adataset generation framework that produces cluttered scenes with variable-sizedobject heaps, improving the training of grasp synthesis methods. Experimentalevaluation on diverse object datasets demonstrates the generalizability of ourapproach across gripper architectures, ranging from simple parallel-jawgrippers to humanoid hands, outperforming both single-gripper and multi-gripperstate-of-the-art methods.",Roman Freiberg,2024-10-24,2024-10-24,,N/A
2410.18834v1,Highly efficient non-rigid registration in k-space with application to cardiac Magnetic Resonance Imaging,http://arxiv.org/abs/2410.18834v1,"In Magnetic Resonance Imaging (MRI), high temporal-resolved motion can beuseful for image acquisition and reconstruction, MR-guided radiotherapy,dynamic contrast-enhancement, flow and perfusion imaging, and functionalassessment of motion patterns in cardiovascular, abdominal, peristaltic, fetal,or musculoskeletal imaging. Conventionally, these motion estimates are derivedthrough image-based registration, a particularly challenging task for complexmotion patterns and high dynamic resolution. The accelerated scans in suchapplications result in imaging artifacts that compromise the motion estimation.In this work, we propose a novel self-supervised deep learning-based framework,dubbed the Local-All Pass Attention Network (LAPANet), for non-rigid motionestimation directly from the acquired accelerated Fourier space, i.e. k-space.The proposed approach models non-rigid motion as the cumulative sum of localtranslational displacements, following the Local All-Pass (LAP) registrationtechnique. LAPANet was evaluated on cardiac motion estimation across varioussampling trajectories and acceleration rates. Our results demonstrate superioraccuracy compared to prior conventional and deep learning-based registrationmethods, accommodating as few as 2 lines/frame in a Cartesian trajectory and 3spokes/frame in a non-Cartesian trajectory. The achieved high temporalresolution (less than 5 ms) for non-rigid motion opens new avenues for motiondetection, tracking and correction in dynamic and real-time MRI applications.",Aya Ghoul,2024-10-24,2024-10-24,https://github.com/lab-midas/LAPANet,0
2410.18832v1,"MazeNet: An Accurate, Fast, and Scalable Deep Learning Solution for Steiner Minimum Trees",http://arxiv.org/abs/2410.18832v1,"The Obstacle Avoiding Rectilinear Steiner Minimum Tree (OARSMT) problem,which seeks the shortest interconnection of a given number of terminals in arectilinear plane while avoiding obstacles, is a critical task in integratedcircuit design, network optimization, and robot path planning. Since OARSMT isNP-hard, exact algorithms scale poorly with the number of terminals, leadingpractical solvers to sacrifice accuracy for large problems. We propose MazeNet,a deep learning-based method that learns to solve the OARSMT from data. MazeNetreframes OARSMT as a maze-solving task that can be addressed with a recurrentconvolutional neural network (RCNN). A key hallmark of MazeNet is itsscalability: we only need to train the RCNN blocks on mazes with a small numberof terminals; larger mazes can be solved by replicating the same pre-trainedblocks to create a larger network. Across a wide range of experiments, MazeNetachieves perfect OARSMT-solving accuracy, significantly reduces runtimecompared to classical exact algorithms, and can handle more terminals thanstate-of-the-art approximate algorithms.",Gabriel Díaz Ramos,2024-10-24,2024-10-24,,N/A
2410.18830v1,Multi-Scale Diffusion: Enhancing Spatial Layout in High-Resolution Panoramic Image Generation,http://arxiv.org/abs/2410.18830v1,"Diffusion models have recently gained recognition for generating diverse andhigh-quality content, especially in the domain of image synthesis. These modelsexcel not only in creating fixed-size images but also in producing panoramicimages. However, existing methods often struggle with spatial layoutconsistency when producing high-resolution panoramas, due to the lack ofguidance of the global image layout. In this paper, we introduce theMulti-Scale Diffusion (MSD) framework, a plug-and-play module that extends theexisting panoramic image generation framework to multiple resolution levels. Byutilizing gradient descent techniques, our method effectively incorporatesstructural information from low-resolution images into high-resolution outputs.A comprehensive evaluation of the proposed method was conducted, comparing itwith the prior works in qualitative and quantitative dimensions. The evaluationresults demonstrate that our method significantly outperforms others ingenerating coherent high-resolution panoramas.",Xiaoyu Zhang,2024-10-24,2024-10-24,,N/A
2410.18827v1,Investigation of the nature of the wind interaction in HD93205 based on multi-epoch X-ray observations,http://arxiv.org/abs/2410.18827v1,"The study of the X-ray emission from massive binaries constitutes a relevantapproach to investigate shock physics. The case of short period binaries mayturn out to be quite challenging, especially in very asymmetric systems wherethe primary wind may overwhelm that of the secondary in the wind interaction.Our objective consists in providing an observational diagnostic of the X-raybehaviour of HD93205, that is a very good candidate to investigate theseaspects. We analysed 31 epochs of XMM-Newton X-ray data spanning about twodecades to investigate its spectral and timing behaviour. The X-ray spectrum isvery soft along the full orbit, with a luminosity exclusively from the windinteraction region in the range of 2.3 --5.4\,$\times$10$^{32}$\,erg\,s$^{-1}$. The light curve peaks close toperiastron, with a rather wide pre-periastron low-state coincident with thesecondary's body hiding a part of the X-ray emitting region close to itssurface. We determined a variability time scale of 6.0807\,$\pm$\,0.0013\,d, infull agreement with the orbital period. Making use of a one-dimensionalapproach to deal with mutual radiative effects, our results point to a verylikely hybrid wind interaction, with a wind-photosphere occurring along most ofthe orbit, while a brief episode of wind-wind interaction may still developclose to apastron. Beside mutual radiative effects, the radiative nature of theshock that leads to some additional pre-shock obliquitity of the primary windflow certainly explains the very soft emission. HD93205 constitutes a relevanttarget to investigate shock physics in short period, asymmetric massive binarysystems, where various mutual radiative effects and radiative shocks concur todisplay an instructive soft X-ray behaviour. HD93205 should be considered as avalid, though challenging target for future three-dimensional modellinginitiatives.",Bharti Arora,2024-10-24,2024-10-24,,N/A
2410.18826v1,Tetragonal BaCoO$_3$: A Co$^{4+}$ Ferromagnetic Mott Insulator with Inverted Spin Crossover,http://arxiv.org/abs/2410.18826v1,"The interplay between crystal electric field splitting of d states and Hund'srule exchange energy in cobalt-based perovskites offers a promising avenue forinducing spin-state transitions. This study reports a new body-centeredtetragonal (BCT) phase of BaCoO$_3$ (BCT-BaCoO$_3$), synthesized under highpressure (15 GPa) and high temperature (1200 {\deg}C) conditions. BCT-BaCoO$_3$adopts a double perovskite structure of EuTiO$_3$-type (space group I4/mcm,#140), confirmed by high-resolution scanning transmission electron microscopy.X-ray photoelectron spectroscopy reveals a rare Co$^{4+}$ valence state.Magnetization and X-ray absorption measurements reveal a low-spin to high-spintransition that takes place between 200 and 300 K. While spin crossovers arerelatively common among common oxides, the one observed in BCT-BaCoO$_3$ isremarkable in that it proceeds in the opposite direction from conventional spintransitions. BCT-BaCoO$_3$ exhibits a low-spin (S = 1/2) state at hightemperatures and transitions to a high-spin (S = 5/2) state at lowtemperatures. Within the high-spin state, hard ferromagnetic order onsets atT$_C$ = 107 K. Electrical resistivity indicates weak magnetoresistance andinsulating behavior. Overall, BCT-BaCoO$_3$ presents an exceptional model forthe exploration of spin-state transitions and the study of Co spin states incobalt-based perovskites.",Mingyu Xu,2024-10-24,2024-10-24,,N/A
2410.18824v1,PSY: Posterior Sampling Based Privacy Enhancer in Large Language Models,http://arxiv.org/abs/2410.18824v1,"Privacy vulnerabilities in LLMs, such as leakage from memorization, have beenconstantly identified, and various mitigation proposals have been proposed.LoRA is usually used in fine-tuning LLMs and a good entry point to insertprivacy-enhancing modules. In this ongoing research, we introduce PSY, aPosterior Sampling based PrivacY enhancer that can be used in LoRA. We proposea simple yet effective realization of PSY using posterior sampling, whicheffectively prevents privacy leakage from intermediate information and, inturn, preserves the privacy of data owners. We evaluate LoRA extended with PSYagainst state-of-the-art membership inference and data extraction attacks. Theexperiments are executed on three different LLM architectures fine-tuned onthree datasets with LoRA. In contrast to the commonly used differential privacymethod, we find that our proposed modification consistently reduces the attacksuccess rate. Meanwhile, our method has almost no negative impact on modelfine-tuning or final performance. Most importantly, PSY reveals a promisingpath toward privacy enhancement with latent space extensions.",Yulian Sun,2024-10-24,2024-10-24,,N/A
